id,url,title,description,promoted,promotion_option,created_time,last_refresh_time,mark,price,previous_price,currency,negotiable,condition,city,district,region,latitude,longitude,seller,photo_url,delivery
1001988341,https://www.olx.pl/d/oferta/amica-kuchenka-gazowo-elektryczna-CID99-ID15OeVh.html,Amica kuchenka gazowo elektryczna,Dzień dobry Sprzedaję jako uszkodzona + wąż 1.5m Wszystko sprawne oprócz dwóch dysz gazowych z tylnych palników (przepuszczają gaz nie przeszła przeglądu) ja się na tym nie znam nie mam sprzętu i nie naprawię Może komuś się przydadzą części Lokalizacja przy ul Urbanowska Pozdrawiam,False,N/A,2025-05-13 18:24:19+02:00,2025-05-13 18:26:59+02:00,amica,120,,PLN,True,damaged,Poznań,Jeżyce,Wielkopolskie,52.41379,16.90266,private,https://ireland.apollo.olxcdn.com:443/v1/files/eb81hklu0gyo-PL/image,False
