id,url,title,description,promoted,promotion_option,created_time,last_refresh_time,mark,price,previous_price,currency,negotiable,condition,city,district,region,latitude,longitude,seller,photo_url,delivery
1001984970,https://www.olx.pl/d/oferta/szczoteczka-philips-sonicare-diamond-clean-rekojesc-CID99-ID15Oe3U.html,Szczoteczka philips sonicare Diamond Clean rękojeść,"Szczoteczkę sprzedaje jako uszkodzoną Działała cały czas bez zarzutu, aż pewnego dnia nie chciała się włączyć. Może ktoś potrafi sobie to naprawić",False,N/A,2025-05-13 18:11:51+02:00,2025-05-13 18:14:08+02:00,philips,100,,PLN,True,damaged,Bytom,,Śląskie,50.34938,18.91962,private,https://ireland.apollo.olxcdn.com:443/v1/files/nrnjek5oityg2-PL/image,True
