id,url,title,description,promoted,promotion_option,created_time,last_refresh_time,mark,price,previous_price,currency,negotiable,condition,city,district,region,latitude,longitude,seller,photo_url,delivery
1001816748,https://www.olx.pl/d/oferta/sprzedam-ekspres-saeco-lirika-CID99-ID15NviE.html,Sprzedam ekspres Saeco Lirika,Sprzedam ekspres firmy Saeco. 100 % sprawny. Odbiór osobisty.,False,N/A,2025-05-13 08:24:50+02:00,2025-05-13 08:27:17+02:00,saeco,650,,PLN,True,used,Pułtusk,,Mazowieckie,52.70946,21.08212,private,https://ireland.apollo.olxcdn.com:443/v1/files/bqebupt0g0xa3-PL/image,False
